Unnamed: 0,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
634,26900000,154,True,401,69200,2021-02-05T22:52:31.000Z,11000000,58600000,91300,She almost cried  #painting #artistsoftiktok #trending #fyp,58,"{'label': 'neutral', 'score': 0.6251803636550903}",0,0,she almost cried painting artistsoftiktok trending fyp,False,False,0,0,none,False,0,[],0,0.0,0.020434657111763954,0.00011613387323450297,0.000316261692205444,0.0008315289742313325,0.00012617006723303348,sadness,0.9319170117378235
635,2200000,30,False,178,47900,2021-10-01T19:29:28.000Z,10900000,173300000,18800,#trending #foryou #foryoupage #fyp #storytime #coming2america #treding #team07 #viralvideo #moment #lovestory #view,120,"{'label': 'positive', 'score': 0.6866261959075928}",0,0,trending foryou foryoupage fyp storytime coming2america treding team07 viralvideo moment lovestory view,False,False,0,0,none,False,0,[],0,0.0,0.003368786070495844,8.985996100818738e-05,0.00014337629545480013,0.00026387834805063903,0.00011305269435979426,neutral,0.999984622001648
636,2600000,661,False,640,15800,2020-12-15T02:10:30.000Z,10600000,111800000,20900,football v. tennis... @seba.miller31 #foryou #fyp #foryoupage #trending #viral #tennis #football #tictactoe #challenge #xyzbca #funny #sports,23,"{'label': 'neutral', 'score': 0.7090869545936584}",0,0,football v. tennis... .miller31 foryou fyp foryoupage trending viral tennis football tictactoe challenge xyzbca funny sports,False,False,0,0,none,False,0,[],0,0.0,0.003330536186695099,9.178289474220946e-05,0.000150364387081936,0.00026108251768164337,0.00010452593414811417,amusement,0.9881271719932556
637,8000000,69,True,147,103000,2021-01-24T02:37:53.000Z,10600000,65200000,190400,Our WHOLE Zoom class pranked our teacher Pt.3  (follow for more Zoom pranks!!) #foryou #fyp #foryoupage #tiktok #comedy #trending #trend #funny,18,"{'label': 'positive', 'score': 0.7461732029914856}",1,0,our whole zoom class pranked our teacher pt.3 follow for more zoom pranks!! foryou fyp foryoupage tiktok comedy trending trend funny,True,False,2,0,we_only,False,0,[],0,0.0,0.03631172329187393,0.00011911997717106715,0.0002715276787057519,0.0012893977109342813,0.00024057290283963084,amusement,0.9997897744178772
638,2700000,228,False,1900,74900,2022-02-02T02:37:35.000Z,10200000,63200000,279600,“DON’T YOU?!” #fyp #funny #babyanddad #cutetoddler #viral #trending #bunnies #foryou #girldad #comedy #trend #4u,144,"{'label': 'positive', 'score': 0.6690939664840698}",0,0,don t you?! fyp funny babyanddad cutetoddler viral trending bunnies foryou girldad comedy trend 4u,False,False,0,0,none,False,0,[],0,0.0,0.19213365018367767,0.00021152020781300962,0.0007074390887282789,0.008372844196856022,0.00040340638952329755,amusement,0.6214579343795776
639,5400000,390,False,668,54500,2022-05-14T16:16:59.000Z,10200000,61700000,197000,#stitch with @goatdaddys so insanely spoiled #fyp #foryoupage #LENOVOJUSTBEYOU #petlife #petsoftiktok #trending,11,"{'label': 'positive', 'score': 0.8608632683753967}",0,0,stitch with so insanely spoiled fyp foryoupage lenovojustbeyou petlife petsoftiktok trending,False,False,0,0,none,False,0,[],0,0.0,0.5975726842880249,0.0008285448420792818,0.0033317268826067448,0.058651454746723175,0.0008772028377279639,neutral,0.9999879598617554
640,112600,253,False,3,15800,2021-03-14T19:16:55.000Z,6500000,39600000,46600,Watch to the end  #biker #muscles #prankster #prank #watershots #beard #fyp #foryoupage #fpyシ #viral,14,"{'label': 'neutral', 'score': 0.7192146182060242}",1,0,watch to the end biker muscles prankster prank watershots beard fyp foryoupage fpy viral,False,False,0,0,none,False,0,[],0,0.0,0.20001350343227386,0.00034226555726490915,0.0005370830767787993,0.0055807908065617085,0.0005865850835107267,neutral,0.9999760389328003
641,198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,"{'label': 'positive', 'score': 0.9681159853935242}",3,0,happy april fools day! aprilfools day pranks prankster funday justforfun justkidding funnyvideo comedy nativefamilies nativehumor smile laugh fyp fyp fypdongggggggg gametok afairshotwithblock specialtalent busted have a great day!,False,False,0,0,none,False,0,[],0,0.0,0.5714548230171204,0.001867310842499137,0.0038113135378807783,0.0699717327952385,0.0015015925746411085,joy,0.9874826669692993
642,297800,188,False,463,50800,2021-05-05T21:22:46.000Z,5100000,25000000,40300,Part 2? #funny #humor #prankwars #plasticbabies #funnyy #pranks #prankster #senior #foryou #foryoupage,22,"{'label': 'neutral', 'score': 0.5056549906730652}",0,0,part 2? funny humor prankwars plasticbabies funnyy pranks prankster senior foryou foryoupage,False,False,0,0,none,False,0,[],0,0.0,0.0200662799179554,9.532715193927288e-05,0.00020070905156899244,0.0008510402985848486,0.0001713095116429031,amusement,0.999754011631012
643,100100,12,False,17,40100,2021-03-12T17:28:34.000Z,3700000,19800000,146700,wait. did she start crying in the end?  #prankwars #prank #prankster #icecreamprank #prankfail #foryou,37,"{'label': 'negative', 'score': 0.7125900983810425}",0,0,wait. did she start crying in the end? prankwars prank prankster icecreamprank prankfail foryou,False,False,0,0,none,False,0,[],0,0.0,0.09795495867729187,0.00015464874741155654,0.00035614988883025944,0.003386088414117694,0.0003739201638381928,curiosity,0.7534618377685547
644,3900000,294,True,642,13600,2022-03-26T19:37:59.000Z,3600000,27100000,40400,Running Away without paying prankcomment your favorite #goviral #viral #prank #pranks #prankster #discover #trend #trending #fyp #tiktoknigeria #tiktoknaija #tiktokindia #foryou #foru #fypage #dontletthisflop #fypシ゚viral #fypシ #funny #lmao,60,"{'label': 'neutral', 'score': 0.6860204935073853}",1,0,running away without paying prankcomment your favorite goviral viral prank pranks prankster discover trend trending fyp tiktoknigeria tiktoknaija tiktokindia foryou foru fypage dontletthisflop fyp viral fyp funny lmao,False,False,0,0,none,False,0,[],0,0.0,0.5492156147956848,0.0008883121772669256,0.0026962184347212315,0.029858708381652832,0.0014830917352810502,amusement,0.9992913007736206
645,1400000,435,True,1036,18400,2022-05-01T17:16:37.000Z,3000000,19100000,77300,Reply to @nicole_pecora I HID MY SNAP IN THE VID!!! IF U CAN FIND IT SNAP ME!!! #kellysalpeter #funny #comedy #pranks #prankswithkelly #relatable #viral #famous #prankster #amazonprank #phoneprank #parentprank,67,"{'label': 'positive', 'score': 0.7260922789573669}",1,0,reply to i hid my snap in the vid!!! if u can find it snap me!!! kellysalpeter funny comedy pranks prankswithkelly relatable viral famous prankster amazonprank phoneprank parentprank,False,False,0,0,none,False,0,[],0,0.0,0.3933984339237213,0.000600342929828912,0.0008965031593106687,0.024624112993478775,0.000746892939787358,amusement,0.8626694679260254
646,6000000,207,False,393,20500,2020-09-16T03:56:35.000Z,2800000,10900000,83600,“Ewwww dooooode” I’m dead #prank #boyfriend #boyfriendcheck #comedy #funny #prankster #prankwars #fyp #foryou #foryoupage #QuickRecipes #funnyvideos,59,"{'label': 'negative', 'score': 0.7267937660217285}",0,0,ewwww dooooode i m dead prank boyfriend boyfriendcheck comedy funny prankster prankwars fyp foryou foryoupage quickrecipes funnyvideos,False,False,0,0,none,False,0,[],0,0.0,0.41187289357185364,0.0007863580831326544,0.0007807512884028256,0.010555065236985683,0.0009520112653262913,amusement,0.999617338180542
647,4400000,1196,False,470,32300,2020-11-13T03:43:09.000Z,2600000,16500000,12700,"Dropping $1,000 In Public She gets arr3st3d FULL VIDEO ON YOUTUBE #droppingmoney #walmartprank #walmart #prankster #bestpranks",29,"{'label': 'positive', 'score': 0.5964168906211853}",0,0,"dropping 1,000 in public she gets arr3st3d full video on youtube droppingmoney walmartprank walmart prankster bestpranks",False,False,0,0,none,False,0,[],0,0.0,0.03385036438703537,0.0001159729654318653,0.00022485095541924238,0.00122644507791847,0.00021507138444576412,neutral,0.9993450045585632
648,15600,1099,False,44,23400,2021-03-27T22:17:54.000Z,2500000,8300000,13700,HAHAHA IT WORKED #passingthephonechallenge #weirdnoises #putyourfingerdown #prankster,34,"{'label': 'positive', 'score': 0.8328514695167542}",2,0,hahaha it worked passingthephonechallenge weirdnoises putyourfingerdown prankster,False,False,0,0,none,False,0,[],0,0.0,0.43342867493629456,0.0004448756226338446,0.0011397266061976552,0.031291622668504715,0.0004659828555304557,amusement,0.9997857213020325
649,1400000,435,True,1036,23200,2022-04-12T21:04:22.000Z,2500000,15100000,16500,DROP PRANKS I SHOULD PULL NEXT!!!!! #kellysalpeter #funny #comedy #relatable #pranks #prankster #prankwars #fyp #famous #viral,81,"{'label': 'positive', 'score': 0.5719971060752869}",1,0,drop pranks i should pull next!!!!! kellysalpeter funny comedy relatable pranks prankster prankwars fyp famous viral,False,False,0,0,none,False,0,[],0,0.0,0.5452364683151245,0.0005638453876599669,0.001653178595006466,0.037761785089969635,0.0009468880598433316,amusement,0.9891161322593689
650,786700,5,False,190,31300,2021-01-31T01:15:12.000Z,2500000,24400000,115700,you guys like it?? #fun #gasstation #nepali #fyp #prankster,19,"{'label': 'positive', 'score': 0.8206503391265869}",0,0,you guys like it?? fun gasstation nepali fyp prankster,False,False,0,0,none,False,0,[],0,0.0,0.11552596092224121,0.00025140121579170227,0.004547845106571913,0.0050847795791924,0.00042396315257065,curiosity,0.9996738433837891
651,3900000,970,False,22,5985,2020-08-15T15:42:07.000Z,2300000,27100000,16100,She thought it Tore  #PerfectAsIAm #comedy #prank #fyp #viral #trend #water #flipflops #banana #snack #tape #prankster #pool,58,"{'label': 'neutral', 'score': 0.6390432119369507}",0,0,she thought it tore perfectasiam comedy prank fyp viral trend water flipflops banana snack tape prankster pool,False,False,0,0,none,False,0,[],0,0.0,0.013555178418755531,9.358985698781908e-05,0.00020695397688541561,0.0006016228580847383,0.0001410813711117953,neutral,0.9999215602874756
652,1500000,301,False,358,12300,2022-07-15T10:35:19.000Z,2100000,24600000,14000,5 menit sebelum dikunciin di luar pager.. #prank #pranks #prankster #oneprankaday #serunyaditiktok,19,"{'label': 'neutral', 'score': 0.8182570338249207}",0,0,5 menit sebelum dikunciin di luar pager.. prank pranks prankster oneprankaday serunyaditiktok,False,False,0,0,none,False,0,[],0,0.0,0.1384524703025818,0.00024113760446198285,0.0006693096365779638,0.004701302852481604,0.0005813700263388455,neutral,0.978018581867218
653,1000000,264,False,632,9212,2020-06-16T19:11:09.000Z,2100000,33900000,23200,#pranks #prank #prankwars #prankster #funny #funnyvideos #funnydog #comedy #comedyvideo #comedyindia #youtube #youtuber #youtubers #couplegoals #fypシ,11,"{'label': 'neutral', 'score': 0.4844931960105896}",0,0,pranks prank prankwars prankster funny funnyvideos funnydog comedy comedyvideo comedyindia youtube youtuber youtubers couplegoals fyp,False,False,0,0,none,False,0,[],0,0.0,0.34913480281829834,0.0005006146966479719,0.0007496910402551293,0.013407808728516102,0.0005355426110327244,amusement,0.9983716607093811
654,128100,254,False,223,10300,2022-01-22T11:23:53.000Z,2000000,7200000,27300,This is too jokes #dad #daughter #pranks #prank #prankster #mouse #rat #funny #funnyvideos #funnymoments #hilarious,25,"{'label': 'positive', 'score': 0.5838514566421509}",2,0,this is too jokes dad daughter pranks prank prankster mouse rat funny funnyvideos funnymoments hilarious,False,False,0,0,none,True,1,['vermin'],1,0.25,0.42119014263153076,0.00037653863546438515,0.0020467552822083235,0.04010729119181633,0.000596012338064611,amusement,0.9998507499694824
655,111200,7066,False,1211,5020,2022-06-27T01:32:44.000Z,2000000,31000000,33400,#wrongone  #wrong  #scared #omg #teddybear #wtf #scaredycat #shefunny  #fyp #hilarious #sofinny #prank  #prankster #what #run #prankwars #prankchallenge #pranksvideos,8,"{'label': 'negative', 'score': 0.7125512361526489}",1,0,wrongone wrong scared omg teddybear wtf scaredycat shefunny fyp hilarious sofinny prank prankster what run prankwars prankchallenge pranksvideos,False,False,0,0,none,False,0,[],0,0.0,0.824894905090332,0.006908668205142021,0.010922069661319256,0.25312554836273193,0.00163622060790658,amusement,0.3982749581336975
656,27100,121,False,1369,7477,2022-02-11T01:27:15.000Z,1900000,11300000,13400,@camschaos01 is so good at pranks he even fooled himself #WeAllPlayforCanada #prankster #dingdongditch #prank #punkd #trending,8,"{'label': 'neutral', 'score': 0.399871289730072}",0,0,is so good at pranks he even fooled himself weallplayforcanada prankster dingdongditch prank punkd trending,False,False,0,0,none,False,0,[],0,0.0,0.10892058908939362,0.00016887305537238717,0.00033653192804194987,0.004947880282998085,0.00026482928660698235,admiration,0.2483830749988556
657,997300,72,False,295,5542,2021-08-06T22:47:10.000Z,1800000,29900000,2498,when it popped! #pranks #prankster  #tiktokpranks #gother #humor #pt1 #JetPuffedSmourth,60,"{'label': 'neutral', 'score': 0.6342375874519348}",1,0,when it popped! pranks prankster tiktokpranks gother humor pt1 jetpuffedsmourth,False,False,0,0,none,False,0,[],0,0.0,0.02922670543193817,0.00010896785533986986,0.0002513729559723288,0.0011447606375440955,0.0001998504885705188,neutral,0.9999784231185913
658,677800,203,False,176,876,2022-02-10T16:02:30.000Z,1800000,4200000,2273,great way to make someone lose their mind   #prank #pranks #prankster,28,"{'label': 'negative', 'score': 0.3443392813205719}",0,1,great way to make someone lose their mind prank pranks prankster,False,True,0,1,them_only,False,0,[],0,0.0,0.1862514615058899,0.00018519094737712294,0.0005363116506487131,0.010400365106761456,0.0004045859968755394,admiration,0.9991089701652527
659,84000,21,False,162,26300,2021-02-17T18:44:54.000Z,1600000,24600000,12500,#fyp #fy #fu #foru #forupage #foryoupage #foryoupageofficiall #4u #4upage #4you #4youpage #funny #funnyvideos #prankster #tiktoker #foryou #fypシ,10,"{'label': 'neutral', 'score': 0.6970877051353455}",0,0,fyp fy fu foru forupage foryoupage foryoupageofficiall 4u 4upage 4you 4youpage funny funnyvideos prankster tiktoker foryou fyp,False,False,0,0,none,False,0,[],0,0.0,0.7804827690124512,0.006984262727200985,0.006704815663397312,0.14112216234207153,0.002541423076763749,amusement,0.9969736337661743
660,1500000,447,False,325,250800,2022-04-19T18:36:33.000Z,20100000,162200000,922600,I can hear that sound from a mile away!! #keiththecatcow #catsoftiktok #chonky #cowcat #comedy #funnyvideos #funnypets #pets,12,"{'label': 'positive', 'score': 0.6896190047264099}",0,0,i can hear that sound from a mile away!! keiththecatcow catsoftiktok chonky cowcat comedy funnyvideos funnypets pets,False,False,0,0,none,False,0,[],0,0.0,0.039299894124269485,0.00012538903683889657,0.0003159413463436067,0.001323000993579626,0.00027091585798189044,amusement,0.9996650218963623
661,4100000,154,False,315,35800,2022-05-09T12:52:32.000Z,14500000,144400000,192200,#weee # #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,42,"{'label': 'positive', 'score': 0.7732738852500916}",2,0,weee pets cat pet animals animal catlover fun dog funnyy dogs cats funnyvideos funny wee,False,False,0,0,none,True,1,['animals'],1,0.25,0.02905423380434513,0.00011667510261759162,0.00030855421209707856,0.0011322431964799762,0.000256185419857502,amusement,0.9987138509750366
662,696800,42,False,90,55300,2022-04-07T14:05:06.000Z,13900000,106100000,323000,The end #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,25,"{'label': 'positive', 'score': 0.848612368106842}",0,0,the end funny funnyvideos animals haha meme dog cat fypage viral pets,False,False,0,0,none,True,1,['animals'],1,0.25,0.1024317517876625,0.00018950986850541085,0.0006811578059569001,0.003373156301677227,0.00039069101330824196,amusement,0.9998146891593933
663,530600,626,False,36,123000,2020-03-16T01:51:11.000Z,13800000,79600000,1500000,When your cat knocks over his food one too many times. #catsoftiktok #funnyvideos #funnycatsoftiktok #catlove #catvideo #catcomedy #funnycat #catlife,21,"{'label': 'neutral', 'score': 0.49268150329589844}",1,0,when your cat knocks over his food one too many times. catsoftiktok funnyvideos funnycatsoftiktok catlove catvideo catcomedy funnycat catlife,False,False,0,0,none,False,0,[],0,0.0,0.007432086858898401,8.744569640839472e-05,0.0002034450153587386,0.0004374865675345063,0.00014252749679144472,amusement,0.9985290765762329
664,1900000,212,False,410,77800,2021-03-28T12:53:17.000Z,12300000,87900000,312600,"Mom, are you kidding me ? #gangrottie #rottweiler #trend #dogchallenge #fy #fyp #foryou #crazypeople #mommy #viral #rottiemom #cutedog #funnyvideos",12,"{'label': 'neutral', 'score': 0.5247618556022644}",1,0,"mom, are you kidding me ? gangrottie rottweiler trend dogchallenge fy fyp foryou crazypeople mommy viral rottiemom cutedog funnyvideos",False,False,0,0,none,False,0,[],0,0.0,0.6798356175422668,0.0012146697845309973,0.0029352796263992786,0.10710074007511139,0.0007537933997809887,neutral,0.9629799723625183
665,394500,21,False,161,85500,2022-02-10T02:52:19.000Z,11400000,60300000,463200,Can’t sleep  #funny #funnyvideos #cateyes #catsoftiktok #cattok #cattokers #comedy #cat #foryoupage #fyp #frypgシ #pet #cantsleep#kitten #zoomies,10,"{'label': 'positive', 'score': 0.5315119624137878}",0,0,can t sleep funny funnyvideos cateyes catsoftiktok cattok cattokers comedy cat foryoupage fyp frypg pet cantsleep kitten zoomies,False,False,0,0,none,False,0,[],0,0.0,0.06824290752410889,0.0001599869574420154,0.0004089407157152891,0.002099488163366914,0.00037280289689078927,amusement,0.9430816769599915
666,1300000,30,False,76,52200,2021-11-23T20:09:01.000Z,10800000,57800000,333100,Looking to hire this man as my personal motivator  #boscoandhisbigstick #dogvideos #funnyvideos,17,"{'label': 'positive', 'score': 0.8513521552085876}",0,0,looking to hire this man as my personal motivator boscoandhisbigstick dogvideos funnyvideos,False,False,0,0,none,False,0,[],0,0.0,0.17478516697883606,0.00035158335231244564,0.0012870755745097995,0.013465164229273796,0.0004541762755252421,optimism,0.5259412527084351
667,8400000,13,False,132,52700,2022-06-02T13:39:02.000Z,10700000,93200000,455500,The end #funny #funnyvideos #pets #dog #pet #animal #cats #animals #dogs #catsoftiktok #cat #,41,"{'label': 'neutral', 'score': 0.4860132932662964}",0,0,the end funny funnyvideos pets dog pet animal cats animals dogs catsoftiktok cat,False,False,0,0,none,True,1,['animals'],1,0.25,0.009887292981147766,9.189498814521357e-05,0.00021648564143106341,0.0005129218916408718,0.00016089844575617462,amusement,0.9928126931190491
668,1000000,39,False,488,101400,2022-02-14T05:01:32.000Z,9500000,47600000,342600,#pet #funnyvideos #animals #cute,162,"{'label': 'positive', 'score': 0.8830746412277222}",0,0,pet funnyvideos animals cute,False,False,0,0,none,True,1,['animals'],1,0.25,0.002180041978135705,9.066957863979042e-05,0.00016538794443476945,0.00022519592312164605,0.00010798456060001627,amusement,0.9849366545677185
669,2900000,23,False,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20,"{'label': 'positive', 'score': 0.8371440768241882}",1,0,laugh cats cat fun animals funny wee animal funnyvideos funnyvideo,False,False,0,0,none,True,1,['animals'],1,0.25,0.006953485310077667,8.958933176472783e-05,0.0001964662515092641,0.0003952184342779219,0.00013969867723062634,amusement,0.9997578263282776
670,2900000,23,False,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45,"{'label': 'positive', 'score': 0.7772586941719055}",1,0,laugh funny cat funnyvideo funnyvideos wee cats pet fun animals pets dog animal,False,False,0,0,none,True,1,['animals'],1,0.25,0.02674434706568718,0.00011730293772416189,0.00031073548598214984,0.001027687918394804,0.0002497882233001292,amusement,0.99970942735672
671,1100000,9,False,212,53800,2021-04-18T11:49:47.000Z,9000000,93200000,279900,Wow  #football #футбол #funnyvideos #footballadvanced,11,"{'label': 'positive', 'score': 0.9660480618476868}",0,0,wow football funnyvideos footballadvanced,False,False,0,0,none,False,0,[],0,0.0,0.0011145337484776974,9.874812531052157e-05,0.00013928208500146866,0.0001864329242380336,0.00010718958219513297,excitement,0.6824812293052673
672,492700,32,False,71,81300,2021-02-13T13:51:28.000Z,9000000,46500000,181800,#huggingcat #hugs #funnyvideos #goodmorningcat #petslover #pets #рек #cat #cats #funnycat #hekatacat #goodmorning,10,"{'label': 'positive', 'score': 0.9093667268753052}",0,0,huggingcat hugs funnyvideos goodmorningcat petslover pets cat cats funnycat hekatacat goodmorning,False,False,0,0,none,False,0,[],0,0.0,0.007507166359573603,8.972475916380063e-05,0.00019621239334810525,0.00041168497409671545,0.0001457994367228821,love,0.8056881427764893
673,4900000,14,False,699,20500,2021-11-13T19:32:48.000Z,8800000,49600000,29900,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",73,"{'label': 'positive', 'score': 0.8133032321929932}",0,0,"yes, microwaved is acceptable. comedy funny funnyvideos fyp foryou viral wow lol",False,False,0,0,none,False,0,[],0,0.0,0.0038401042111217976,8.712208364158869e-05,0.00015361688565462828,0.00028186579584144056,9.951998072210699e-05,amusement,0.9995787739753723
674,2400000,440,False,10200,56200,2022-02-14T20:56:50.000Z,8700000,51300000,263600,Nobody got hurt everything is Protected  no Danger no Violation everything is Staged and Fake #meme #foryou #funnyvideos  #joke,12,"{'label': 'neutral', 'score': 0.4816189706325531}",0,0,nobody got hurt everything is protected no danger no violation everything is staged and fake meme foryou funnyvideos joke,False,False,0,0,none,False,0,[],0,0.0,0.08654717355966568,0.00017636602569837123,0.00037498073652386665,0.0022294046357274055,0.0004934763419441879,amusement,0.6451746225357056
675,3000000,3,False,316,20100,2021-11-30T23:17:40.000Z,8700000,68700000,97100,I #GOTEM #haha # # # #loveit #fun #funny #silly #comedy #joshnasar #nasar #bekind #funnyvideos #funnyvideo #fyp #viral #viralvideo #,12,"{'label': 'positive', 'score': 0.9797092080116272}",0,0,i gotem haha loveit fun funny silly comedy joshnasar nasar bekind funnyvideos funnyvideo fyp viral viralvideo,False,False,0,0,none,False,0,[],0,0.0,0.06846205145120621,0.0001670960773481056,0.00044880990753881633,0.0019189351005479693,0.0004241771821398288,love,0.5438361167907715
676,174700,2,False,11,95200,2022-02-24T07:04:24.000Z,8500000,46800000,311300,#funny #funnyvideos #funnyvideo #funnyy #funnymoments #int #interesting # #,32,"{'label': 'positive', 'score': 0.9272586107254028}",0,0,funny funnyvideos funnyvideo funnyy funnymoments int interesting,False,False,0,0,none,False,0,[],0,0.0,0.0018301430391147733,9.200721979141235e-05,0.00014666591596323997,0.0002134041569661349,0.00011424509284552187,amusement,0.9997687935829163
677,910500,1069,False,371,74900,2020-11-18T07:13:47.000Z,8400000,110900000,447600,#fall #ohno #grandma #viral #funnyvideos #foryou  (no one was hurt),13,"{'label': 'positive', 'score': 0.6827030181884766}",0,0,fall ohno grandma viral funnyvideos foryou no one was hurt,False,False,0,0,none,False,0,[],0,0.0,0.11546806246042252,0.00023845415853429586,0.0004900451167486608,0.0025970255956053734,0.0011612733360379934,neutral,0.9987873435020447
678,1100000,3674,False,537,175600,2021-07-05T08:35:57.000Z,8400000,72400000,279800,quality low  hagang saan aabut ang 20 pesos mo #batotevlog #funnyvideos #nwetrending #sucopost #trendingvideo #kmjs15,16,"{'label': 'neutral', 'score': 0.5701450705528259}",1,0,quality low hagang saan aabut ang 20 pesos mo batotevlog funnyvideos nwetrending sucopost trendingvideo kmjs15,False,False,0,0,none,False,0,[],0,0.0,0.03905532509088516,0.00017841072985902429,0.0004488338599912822,0.001156921498477459,0.0003839088894892484,neutral,0.9999886751174927
679,967900,68,False,322,77800,2021-11-18T15:09:18.000Z,8300000,82600000,183900,#pet #meow #supercat18 #foryou #cute #baby #funnyvideos #adorable #fyp #catfeeding,15,"{'label': 'positive', 'score': 0.9292581081390381}",0,0,pet meow supercat18 foryou cute baby funnyvideos adorable fyp catfeeding,False,False,0,0,none,False,0,[],0,0.0,0.1864101141691208,0.00027849257458001375,0.0007763954345136881,0.008426947519183159,0.0005128224147483706,neutral,0.9556849598884583
680,710500,484,False,244,88000,2022-02-05T04:53:12.000Z,7700000,46000000,51400,Ing ani jd mi Mag Bonding sakong pag Umangkon...bahala pag mukanta kag metal..matug jd na sya #justforfun,40,"{'label': 'neutral', 'score': 0.8639369010925293}",1,0,ing ani jd mi mag bonding sakong pag umangkon...bahala pag mukanta kag metal..matug jd na sya justforfun,False,False,0,0,none,False,0,[],0,0.0,0.6109044551849365,0.007334948051720858,0.036371033638715744,0.06616777181625366,0.006604568567126989,neutral,0.9999920129776001
681,198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,"{'label': 'positive', 'score': 0.9681159853935242}",3,0,happy april fools day! aprilfools day pranks prankster funday justforfun justkidding funnyvideo comedy nativefamilies nativehumor smile laugh fyp fyp fypdongggggggg gametok afairshotwithblock specialtalent busted have a great day!,False,False,0,0,none,False,0,[],0,0.0,0.5714548230171204,0.001867310842499137,0.0038113135378807783,0.0699717327952385,0.0015015925746411085,joy,0.9874826669692993
682,8900000,296,True,852,54900,2020-09-15T00:54:40.000Z,5100000,43200000,418600,I love this woman so much lol #justforfun #couplegoals #coupleschallenge #4u #momsoftiktok #wifeprank,54,"{'label': 'positive', 'score': 0.9834907054901123}",1,0,i love this woman so much lol justforfun couplegoals coupleschallenge 4u momsoftiktok wifeprank,False,False,0,0,none,False,0,[],0,0.0,0.18852166831493378,0.0008464095881208777,0.0015231610741466284,0.008796807378530502,0.0008218591101467609,love,0.9643762111663818
683,1200000,460,False,819,55,2021-04-11T03:00:08.000Z,3900000,73300000,368200,#stitch with @arose.77 #justforfun #l#tiktokismylife,15,"{'label': 'neutral', 'score': 0.6949885487556458}",1,0,stitch with .77 justforfun l tiktokismylife,False,False,0,0,none,False,0,[],0,0.0,0.022709833458065987,0.00012180769408587366,0.00027751162997446954,0.0007726335315965116,0.00023707517539151013,neutral,0.9999895095825195
684,481000,6,False,324,13500,2022-03-14T00:03:34.000Z,3700000,37200000,6302,##fypシ #mukbangasmr #justforfun #mukbangeatingshow,206,"{'label': 'neutral', 'score': 0.8019627928733826}",1,0,fyp mukbangasmr justforfun mukbangeatingshow,False,False,0,0,none,False,0,[],0,0.0,0.8304553627967834,0.01230273861438036,0.0332883857190609,0.16449019312858582,0.008335825987160206,neutral,0.9997034668922424
685,581200,0,False,142,8103,2022-05-13T12:16:14.000Z,3700000,41400000,25600,#funnyvideos #justforfun,44,"{'label': 'positive', 'score': 0.6994486451148987}",1,0,funnyvideos justforfun,False,False,0,0,none,False,0,[],0,0.0,0.273590087890625,0.0007660934934392571,0.0006688364665023983,0.009563920088112354,0.0005195058765821159,amusement,0.8799391984939575
686,113600,216,False,10,715500,2020-12-22T15:03:25.000Z,3500000,22200000,433900,Ask ur friends how they see you... #foryou #foryoupage #fyp #justforfun #friends,9,"{'label': 'neutral', 'score': 0.6971729397773743}",1,1,ask ur friends how they see you... foryou foryoupage fyp justforfun friends,False,True,0,1,them_only,False,0,[],0,0.0,0.07811877876520157,0.00020585542370099574,0.0004976430791430175,0.002402082784101367,0.0005184131441637874,neutral,0.999925971031189
