authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,clean_text,has_we,has_them,we_count,them_count,pronoun_type,has_othering,othering_score,matched_patterns,othering_predicted,othering_proba,toxicity,severe_toxicity,identity_attack,insult,threat,emotion,emotion_score
111200,7066,False,1211,5020,2022-06-27T01:32:44.000Z,2000000,31000000,33400,#wrongone  #wrong  #scared #omg #teddybear #wtf #scaredycat #shefunny  #fyp #hilarious #sofinny #prank  #prankster #what #run #prankwars #prankchallenge #pranksvideos,8,wrongone wrong scared omg teddybear wtf scaredycat shefunny fyp hilarious sofinny prank prankster what run prankwars prankchallenge pranksvideos,False,False,0,0,none,False,0,[],0,0.0,0.824894905090332,0.006908668205142,0.0109220696613192,0.2531255483627319,0.0016362206079065,amusement,0.3982749581336975
27100,121,False,1369,7477,2022-02-11T01:27:15.000Z,1900000,11300000,13400,@camschaos01 is so good at pranks he even fooled himself #WeAllPlayforCanada #prankster #dingdongditch #prank #punkd #trending,8,is so good at pranks he even fooled himself weallplayforcanada prankster dingdongditch prank punkd trending,False,False,0,0,none,False,0,[],0,0.0,0.1089205890893936,0.0001688730553723,0.0003365319280419,0.004947880282998,0.0002648292866069,admiration,0.2483830749988556
997300,72,False,295,5542,2021-08-06T22:47:10.000Z,1800000,29900000,2498,when it popped! #pranks #prankster  #tiktokpranks #gother #humor #pt1 #JetPuffedSmourth,60,when it popped! pranks prankster tiktokpranks gother humor pt1 jetpuffedsmourth,False,False,0,0,none,False,0,[],0,0.0,0.0292267054319381,0.0001089678553398,0.0002513729559723,0.001144760637544,0.0001998504885705,neutral,0.9999784231185912
677800,203,False,176,876,2022-02-10T16:02:30.000Z,1800000,4200000,2273,great way to make someone lose their mind   #prank #pranks #prankster,28,great way to make someone lose their mind prank pranks prankster,False,True,0,1,them_only,False,0,[],0,0.0,0.1862514615058899,0.0001851909473771,0.0005363116506487,0.0104003651067614,0.0004045859968755,admiration,0.9991089701652528
84000,21,False,162,26300,2021-02-17T18:44:54.000Z,1600000,24600000,12500,#fyp #fy #fu #foru #forupage #foryoupage #foryoupageofficiall #4u #4upage #4you #4youpage #funny #funnyvideos #prankster #tiktoker #foryou #fypシ,10,fyp fy fu foru forupage foryoupage foryoupageofficiall 4u 4upage 4you 4youpage funny funnyvideos prankster tiktoker foryou fyp,False,False,0,0,none,False,0,[],0,0.0,0.7804827690124512,0.0069842627272009,0.0067048156633973,0.1411221623420715,0.0025414230767637,amusement,0.9969736337661744
1500000,447,False,325,250800,2022-04-19T18:36:33.000Z,20100000,162200000,922600,I can hear that sound from a mile away!! #keiththecatcow #catsoftiktok #chonky #cowcat #comedy #funnyvideos #funnypets #pets,12,i can hear that sound from a mile away!! keiththecatcow catsoftiktok chonky cowcat comedy funnyvideos funnypets pets,False,False,0,0,none,False,0,[],0,0.0,0.0392998941242694,0.0001253890368388,0.0003159413463436,0.0013230009935796,0.0002709158579818,amusement,0.9996650218963624
4100000,154,False,315,35800,2022-05-09T12:52:32.000Z,14500000,144400000,192200,#weee # #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,42,weee pets cat pet animals animal catlover fun dog funnyy dogs cats funnyvideos funny wee,False,False,0,0,none,True,1,['animals'],1,0.25,0.0290542338043451,0.0001166751026175,0.000308554212097,0.0011322431964799,0.0002561854198575,amusement,0.9987138509750366
696800,42,False,90,55300,2022-04-07T14:05:06.000Z,13900000,106100000,323000,The end #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,25,the end funny funnyvideos animals haha meme dog cat fypage viral pets,False,False,0,0,none,True,1,['animals'],1,0.25,0.1024317517876625,0.0001895098685054,0.0006811578059569,0.0033731563016772,0.0003906910133082,amusement,0.9998146891593932
530600,626,False,36,123000,2020-03-16T01:51:11.000Z,13800000,79600000,1500000,When your cat knocks over his food one too many times. #catsoftiktok #funnyvideos #funnycatsoftiktok #catlove #catvideo #catcomedy #funnycat #catlife,21,when your cat knocks over his food one too many times. catsoftiktok funnyvideos funnycatsoftiktok catlove catvideo catcomedy funnycat catlife,False,False,0,0,none,False,0,[],0,0.0,0.0074320868588984,8.744569640839472e-05,0.0002034450153587,0.0004374865675345,0.0001425274967914,amusement,0.9985290765762328
1900000,212,False,410,77800,2021-03-28T12:53:17.000Z,12300000,87900000,312600,"Mom, are you kidding me ? #gangrottie #rottweiler #trend #dogchallenge #fy #fyp #foryou #crazypeople #mommy #viral #rottiemom #cutedog #funnyvideos",12,"mom, are you kidding me ? gangrottie rottweiler trend dogchallenge fy fyp foryou crazypeople mommy viral rottiemom cutedog funnyvideos",False,False,0,0,none,False,0,[],0,0.0,0.6798356175422668,0.0012146697845309,0.0029352796263992,0.1071007400751113,0.0007537933997809,neutral,0.9629799723625184
394500,21,False,161,85500,2022-02-10T02:52:19.000Z,11400000,60300000,463200,Can’t sleep  #funny #funnyvideos #cateyes #catsoftiktok #cattok #cattokers #comedy #cat #foryoupage #fyp #frypgシ #pet #cantsleep#kitten #zoomies,10,can t sleep funny funnyvideos cateyes catsoftiktok cattok cattokers comedy cat foryoupage fyp frypg pet cantsleep kitten zoomies,False,False,0,0,none,False,0,[],0,0.0,0.0682429075241088,0.000159986957442,0.0004089407157152,0.0020994881633669,0.0003728028968907,amusement,0.9430816769599916
1300000,30,False,76,52200,2021-11-23T20:09:01.000Z,10800000,57800000,333100,Looking to hire this man as my personal motivator  #boscoandhisbigstick #dogvideos #funnyvideos,17,looking to hire this man as my personal motivator boscoandhisbigstick dogvideos funnyvideos,False,False,0,0,none,False,0,[],0,0.0,0.174785166978836,0.0003515833523124,0.0012870755745097,0.0134651642292737,0.0004541762755252,optimism,0.5259412527084351
8400000,13,False,132,52700,2022-06-02T13:39:02.000Z,10700000,93200000,455500,The end #funny #funnyvideos #pets #dog #pet #animal #cats #animals #dogs #catsoftiktok #cat #,41,the end funny funnyvideos pets dog pet animal cats animals dogs catsoftiktok cat,False,False,0,0,none,True,1,['animals'],1,0.25,0.0098872929811477,9.189498814521356e-05,0.000216485641431,0.0005129218916408,0.0001608984457561,amusement,0.9928126931190492
1000000,39,False,488,101400,2022-02-14T05:01:32.000Z,9500000,47600000,342600,#pet #funnyvideos #animals #cute,162,pet funnyvideos animals cute,False,False,0,0,none,True,1,['animals'],1,0.25,0.0021800419781357,9.066957863979042e-05,0.0001653879444347,0.0002251959231216,0.0001079845606,amusement,0.9849366545677184
2900000,23,False,142,28800,2022-01-08T12:31:49.000Z,9400000,72600000,138000,#laugh #cats #cat #fun # #animals #funny #wee #animal #funnyvideos #funnyvideo,20,laugh cats cat fun animals funny wee animal funnyvideos funnyvideo,False,False,0,0,none,True,1,['animals'],1,0.25,0.0069534853100776,8.958933176472783e-05,0.0001964662515092,0.0003952184342779,0.0001396986772306,amusement,0.9997578263282776
2900000,23,False,142,40200,2022-06-14T13:20:33.000Z,9400000,62200000,120800,#laugh #funny #cat #funnyvideo #funnyvideos #wee #cats #pet #fun #animals #pets #dog #animal #,45,laugh funny cat funnyvideo funnyvideos wee cats pet fun animals pets dog animal,False,False,0,0,none,True,1,['animals'],1,0.25,0.0267443470656871,0.0001173029377241,0.0003107354859821,0.0010276879183948,0.0002497882233001,amusement,0.99970942735672
1100000,9,False,212,53800,2021-04-18T11:49:47.000Z,9000000,93200000,279900,Wow  #football #футбол #funnyvideos #footballadvanced,11,wow football funnyvideos footballadvanced,False,False,0,0,none,False,0,[],0,0.0,0.0011145337484776,9.874812531052156e-05,0.0001392820850014,0.000186432924238,0.0001071895821951,excitement,0.6824812293052673
492700,32,False,71,81300,2021-02-13T13:51:28.000Z,9000000,46500000,181800,#huggingcat #hugs #funnyvideos #goodmorningcat #petslover #pets #рек #cat #cats #funnycat #hekatacat #goodmorning,10,huggingcat hugs funnyvideos goodmorningcat petslover pets cat cats funnycat hekatacat goodmorning,False,False,0,0,none,False,0,[],0,0.0,0.0075071663595736,8.972475916380063e-05,0.0001962123933481,0.0004116849740967,0.0001457994367228,love,0.8056881427764893
4900000,14,False,699,20500,2021-11-13T19:32:48.000Z,8800000,49600000,29900,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",73,"yes, microwaved is acceptable. comedy funny funnyvideos fyp foryou viral wow lol",False,False,0,0,none,False,0,[],0,0.0,0.0038401042111217,8.712208364158869e-05,0.0001536168856546,0.0002818657958414,9.9519980722107e-05,amusement,0.9995787739753724
2400000,440,False,10200,56200,2022-02-14T20:56:50.000Z,8700000,51300000,263600,Nobody got hurt everything is Protected  no Danger no Violation everything is Staged and Fake #meme #foryou #funnyvideos  #joke,12,nobody got hurt everything is protected no danger no violation everything is staged and fake meme foryou funnyvideos joke,False,False,0,0,none,False,0,[],0,0.0,0.0865471735596656,0.0001763660256983,0.0003749807365238,0.0022294046357274,0.0004934763419441,amusement,0.6451746225357056
3000000,3,False,316,20100,2021-11-30T23:17:40.000Z,8700000,68700000,97100,I #GOTEM #haha # # # #loveit #fun #funny #silly #comedy #joshnasar #nasar #bekind #funnyvideos #funnyvideo #fyp #viral #viralvideo #,12,i gotem haha loveit fun funny silly comedy joshnasar nasar bekind funnyvideos funnyvideo fyp viral viralvideo,False,False,0,0,none,False,0,[],0,0.0,0.0684620514512062,0.0001670960773481,0.0004488099075388,0.0019189351005479,0.0004241771821398,love,0.5438361167907715
174700,2,False,11,95200,2022-02-24T07:04:24.000Z,8500000,46800000,311300,#funny #funnyvideos #funnyvideo #funnyy #funnymoments #int #interesting # #,32,funny funnyvideos funnyvideo funnyy funnymoments int interesting,False,False,0,0,none,False,0,[],0,0.0,0.0018301430391147,9.200721979141235e-05,0.0001466659159632,0.0002134041569661,0.0001142450928455,amusement,0.9997687935829164
910500,1069,False,371,74900,2020-11-18T07:13:47.000Z,8400000,110900000,447600,#fall #ohno #grandma #viral #funnyvideos #foryou  (no one was hurt),13,fall ohno grandma viral funnyvideos foryou no one was hurt,False,False,0,0,none,False,0,[],0,0.0,0.1154680624604225,0.0002384541585342,0.0004900451167486,0.0025970255956053,0.0011612733360379,neutral,0.9987873435020448
1100000,3674,False,537,175600,2021-07-05T08:35:57.000Z,8400000,72400000,279800,quality low  hagang saan aabut ang 20 pesos mo #batotevlog #funnyvideos #nwetrending #sucopost #trendingvideo #kmjs15,16,quality low hagang saan aabut ang 20 pesos mo batotevlog funnyvideos nwetrending sucopost trendingvideo kmjs15,False,False,0,0,none,False,0,[],0,0.0,0.0390553250908851,0.000178410729859,0.0004488338599912,0.0011569214984774,0.0003839088894892,neutral,0.9999886751174928
967900,68,False,322,77800,2021-11-18T15:09:18.000Z,8300000,82600000,183900,#pet #meow #supercat18 #foryou #cute #baby #funnyvideos #adorable #fyp #catfeeding,15,pet meow supercat18 foryou cute baby funnyvideos adorable fyp catfeeding,False,False,0,0,none,False,0,[],0,0.0,0.1864101141691208,0.00027849257458,0.0007763954345136,0.0084269475191831,0.0005128224147483,neutral,0.9556849598884584
710500,484,False,244,88000,2022-02-05T04:53:12.000Z,7700000,46000000,51400,Ing ani jd mi Mag Bonding sakong pag Umangkon...bahala pag mukanta kag metal..matug jd na sya #justforfun,40,ing ani jd mi mag bonding sakong pag umangkon...bahala pag mukanta kag metal..matug jd na sya justforfun,False,False,0,0,none,False,0,[],0,0.0,0.6109044551849365,0.0073349480517208,0.0363710336387157,0.0661677718162536,0.0066045685671269,neutral,0.9999920129776
198500,8629,False,626,8819,2022-04-01T14:56:09.000Z,6300000,51400000,5930,Happy April Fools Day! #aprilfools #day #pranks #prankster #funday #justforfun #justkidding #funnyvideo #comedy #nativefamilies #nativehumor #smile #laugh #fyp #fypシ #fypdongggggggg #GameTok #AFairShotWithBlock #specialtalent #busted have a great day!,47,happy april fools day! aprilfools day pranks prankster funday justforfun justkidding funnyvideo comedy nativefamilies nativehumor smile laugh fyp fyp fypdongggggggg gametok afairshotwithblock specialtalent busted have a great day!,False,False,0,0,none,False,0,[],0,0.0,0.5714548230171204,0.0018673108424991,0.0038113135378807,0.0699717327952385,0.0015015925746411,joy,0.9874826669692992
8900000,296,True,852,54900,2020-09-15T00:54:40.000Z,5100000,43200000,418600,I love this woman so much lol #justforfun #couplegoals #coupleschallenge #4u #momsoftiktok #wifeprank,54,i love this woman so much lol justforfun couplegoals coupleschallenge 4u momsoftiktok wifeprank,False,False,0,0,none,False,0,[],0,0.0,0.1885216683149337,0.0008464095881208,0.0015231610741466,0.0087968073785305,0.0008218591101467,love,0.9643762111663818
1200000,460,False,819,55,2021-04-11T03:00:08.000Z,3900000,73300000,368200,#stitch with @arose.77 #justforfun #l#tiktokismylife,15,stitch with .77 justforfun l tiktokismylife,False,False,0,0,none,False,0,[],0,0.0,0.0227098334580659,0.0001218076940858,0.0002775116299744,0.0007726335315965,0.0002370751753915,neutral,0.9999895095825196
481000,6,False,324,13500,2022-03-14T00:03:34.000Z,3700000,37200000,6302,##fypシ #mukbangasmr #justforfun #mukbangeatingshow,206,fyp mukbangasmr justforfun mukbangeatingshow,False,False,0,0,none,False,0,[],0,0.0,0.8304553627967834,0.0123027386143803,0.0332883857190609,0.1644901931285858,0.0083358259871602,neutral,0.9997034668922424
581200,0,False,142,8103,2022-05-13T12:16:14.000Z,3700000,41400000,25600,#funnyvideos #justforfun,44,funnyvideos justforfun,False,False,0,0,none,False,0,[],0,0.0,0.273590087890625,0.0007660934934392,0.0006688364665023,0.0095639200881123,0.0005195058765821,amusement,0.8799391984939575
113600,216,False,10,715500,2020-12-22T15:03:25.000Z,3500000,22200000,433900,Ask ur friends how they see you... #foryou #foryoupage #fyp #justforfun #friends,9,ask ur friends how they see you... foryou foryoupage fyp justforfun friends,False,True,0,1,them_only,False,0,[],0,0.0,0.0781187787652015,0.0002058554237009,0.000497643079143,0.0024020827841013,0.0005184131441637,neutral,0.999925971031189
1300000,113,False,3837,14400,2020-05-10T13:27:23.000Z,3400000,25800000,163000,बस करो अब रुलाओगे क्या #duet with @suhailsaifi18 #gunjananaya2017 #justforfun #sofunny #@tiktok_india #funny #comedy,42,duet with gunjananaya2017 justforfun sofunny funny comedy,False,False,0,0,none,False,0,[],0,0.0,0.3699307143688202,0.001439252635464,0.0022232979536056,0.0198089089244604,0.0014040317619219,amusement,0.9969336986541748
73700,15,False,14,15300,2022-05-08T06:36:41.000Z,3300000,42500000,33400,rame lanjut part 2 ygy #fyp #fypシ #fypage #konten #prank #prankcall #justforfun,43,rame lanjut part 2 ygy fyp fyp fypage konten prank prankcall justforfun,False,False,0,0,none,False,0,[],0,0.0,0.6082183122634888,0.0030123004689812,0.0071695973165333,0.0856226980686187,0.0020059929229319,neutral,0.994934856891632
75000,952,False,50,37500,2020-11-03T05:34:07.000Z,3300000,23200000,250700,#stitch with @uespiiiii.1115 #justforfun #fyp,9,stitch with .1115 justforfun fyp,False,False,0,0,none,False,0,[],0,0.0,0.3242231011390686,0.001088194665499,0.002972109010443,0.0297320466488599,0.0008366744732484,neutral,0.9999899864196776
830600,3,False,356,4539,2020-06-11T19:00:47.000Z,3300000,74700000,88300,Banana  #tiktokindia #foryourpage #tiktokpakistan #foryoupage #foryou #fyp #funny #comedy #champibeats  #xyzbca #justforfun #reallifeathome,13,banana tiktokindia foryourpage tiktokpakistan foryoupage foryou fyp funny comedy champibeats xyzbca justforfun reallifeathome,False,False,0,0,none,False,0,[],0,0.0,0.5956546664237976,0.0022345324978232,0.0097564784809947,0.0570970475673675,0.0018367008306086,amusement,0.996558964252472
581200,0,False,142,13200,2022-06-05T00:35:10.000Z,3000000,35300000,46600,#funnyvideos #foryoupage #catlover #justforfun,40,funnyvideos foryoupage catlover justforfun,False,False,0,0,none,False,0,[],0,0.0,0.3293372392654419,0.0009167612879537,0.0007233101059682,0.0138507392257452,0.0005524757434614,amusement,0.910537600517273
200900,1459,False,799,8261,2021-12-17T15:51:02.000Z,2800000,17300000,10300,She was such an ICON in the 70s #selenagomez #70s #retro #justforfun #celebrity #icon,14,she was such an icon in the 70s selenagomez 70s retro justforfun celebrity icon,False,False,0,0,none,False,0,[],0,0.0,0.0091116903349757,9.773301280802116e-05,0.0001682324218563,0.0004846056108362,0.0001208738540299,admiration,0.9130125045776368
449700,51,False,563,2910,2019-10-20T16:29:14.000Z,2700000,42700000,109900,Daku Mangal Singh . #comedy #tiktok #comedyindia #tiktokindia #justforfun,12,daku mangal singh . comedy tiktok comedyindia tiktokindia justforfun,False,False,0,0,none,False,0,[],0,0.0,0.1400173753499984,0.0003646722761914,0.0007151714526116,0.0044790240935981,0.0004748436622321,amusement,0.996024250984192
266800,69,False,358,13000,2020-11-21T14:57:21.000Z,2700000,15800000,36500,#yamaha #r6 #city #bike #bikelover #justforfun,19,yamaha r6 city bike bikelover justforfun,False,False,0,0,none,False,0,[],0,0.0,0.0688611939549446,0.0002525281452108,0.0003425132890697,0.0021581293549388,0.0003005129110533,neutral,0.999990940093994
278000,1,False,281,45400,2021-08-02T12:31:00.000Z,2700000,16900000,82300,#DeezerPlaylistChallenge #justforfun #Startyourimpossible #comedy #ONEFLAG #funkeycheesevideo #funnyvideo #kissthehomies #pineapple,150,deezerplaylistchallenge justforfun startyourimpossible comedy oneflag funkeycheesevideo funnyvideo kissthehomies pineapple,False,False,0,0,none,False,0,[],0,0.0,0.7043601274490356,0.0038042482919991,0.0064994026906788,0.0935671478509903,0.0021594800055027,amusement,0.9855186939239502
1800000,10,False,525,27800,2019-11-15T11:26:58.000Z,2700000,18100000,43700,ufff  serious case  #backbenchersonflipkart #bigbillionstar #1millonaudition #FindYourSexy #tikrokindia #justforfun #enjoy,15,ufff serious case backbenchersonflipkart bigbillionstar 1millonaudition findyoursexy tikrokindia justforfun enjoy,False,False,0,0,none,False,0,[],0,0.0,0.2085285633802414,0.0003683597315102,0.0010769683867692,0.0052653383463621,0.0010222470154985,joy,0.9509962797164916
3900000,1000,False,1501,12200,2020-05-07T20:36:49.000Z,2600000,24300000,70500,Dude noooo...you gotta go like...ayeeeee #eh #dude #facepaint #art #shrekanddonkey  #shrek #bestfriends #smile #justforfun #foryou #xyzbca,15,dude noooo...you gotta go like...ayeeeee eh dude facepaint art shrekanddonkey shrek bestfriends smile justforfun foryou xyzbca,False,False,0,0,none,False,0,[],0,0.0,0.5921822190284729,0.0025126715190708,0.0033119628205895,0.0636706203222274,0.0015260486397892,neutral,0.9998880624771118
349600,713,False,435,60300,2021-03-11T14:01:30.000Z,2600000,16000000,45700,Which one do you think is my fav color?  #colorful #personalitytest #justforfun #letmeroastyou #accurate #greenscreen,55,which one do you think is my fav color? colorful personalitytest justforfun letmeroastyou accurate greenscreen,False,False,0,0,none,False,0,[],0,0.0,0.0759647861123085,0.0002879564417526,0.0003625985409598,0.0030383882112801,0.0003019917639903,curiosity,0.9969964027404784
52300,440,False,116,10400,2021-05-14T20:57:51.000Z,2600000,8800000,21000,his instagram: elias_clsthncs | he a lil bit ✨special✨  #justforfun #humor #friends #foryoupage #fyp #viral #fürdich #lilbro,22,his instagram elias clsthncs he a lil bit special justforfun humor friends foryoupage fyp viral f rdich lilbro,False,False,0,0,none,False,0,[],0,0.0,0.2480234652757644,0.0010006397496908,0.0016817261930555,0.0247875582426786,0.0005600615404546,neutral,0.9998735189437866
203700,166,False,117,9616,2022-05-20T04:09:52.000Z,2200000,16900000,46900,my girlfriend can’t be the only one #TopGunMode #fyp #ingrownhair #foryou #girlfriend #relationship,31,my girlfriend can t be the only one topgunmode fyp ingrownhair foryou girlfriend relationship,False,False,0,0,none,False,0,[],0,0.0,0.0892096906900405,0.0002111496287398,0.0005743461078964,0.0019762734882533,0.0004479159833863,love,0.5412030220031738
1200000,122,True,364,74,2022-06-16T19:55:23.000Z,20800,163700,1172,“Committed sex is premeditated sex. It's willful. It's intentional. It's focus and presence.” -@estherperel_official #longtermrelationship #estherperel #coupletok #relationship,96,committed sex is premeditated sex. it's willful. it's intentional. it's focus and presence. - longtermrelationship estherperel coupletok relationship,False,False,0,0,none,False,0,[],0,0.0,0.0972772240638732,0.0004906835965812,0.000748676538933,0.0016610861057415,0.0004912032745778,approval,0.9878835082054138
2600000,4,False,580,11700,2022-06-08T19:51:37.000Z,2800000,12500000,34100,Not the tiny violin  #prank #couples #fyp #relationship #reaction,36,not the tiny violin prank couples fyp relationship reaction,False,False,0,0,none,False,0,[],0,0.0,0.0364553891122341,0.0001356835709884,0.0002481803821865,0.0013750800862908,0.0001577685179654,neutral,0.9999873638153076
149600,98,False,189,12500,2022-06-09T01:41:56.000Z,2400000,11500000,55200,#foryou #MadewithKAContest #foryoupagw #relationship,15,foryou madewithkacontest foryoupagw relationship,False,False,0,0,none,False,0,[],0,0.0,0.0090019013732671,0.0001026912941597,0.000177088426426,0.0004169600433669,0.0001556922943564,neutral,0.9999794960021972
2900000,670,False,376,2297,2022-06-04T16:16:44.000Z,1500000,10300000,22700,WAIT FOR THE END  @regalnoise #couple #relationship #marriage #prank #joke #pregnancy #pregnant #couplegoals #couplecomedy #couplestiktok #relationshipgoals #trending #viral #fyp #funny #humor #comedy,20,wait for the end couple relationship marriage prank joke pregnancy pregnant couplegoals couplecomedy couplestiktok relationshipgoals trending viral fyp funny humor comedy,False,False,0,0,none,False,0,[],0,0.0,0.0454720892012119,0.0001505051186541,0.0003593532601371,0.0013158419169485,0.0003417865373194,amusement,0.999394416809082
1300000,267,True,400,4758,2022-05-20T17:52:39.000Z,1200000,7700000,4231,This might seem basic so I hope it’s helpful!!  #hug #hugs #kiss #advice #advicetiktok #adviceforgirls #expert #psychology #psychologytips #datingadvice #datingadviceforwomen #datingadviceforgirls #datingexpert #relationship #relationshipgoals #crush #boyfriend #howtokiss #kissing #hugging #makehimloveme #psychologyfacts #psych #psychologytricks,75,this might seem basic so i hope it s helpful!! hug hugs kiss advice advicetiktok adviceforgirls expert psychology psychologytips datingadvice datingadviceforwomen datingadviceforgirls datingexpert relationship relationshipgoals crush boyfriend howtokiss kissing hugging makehimloveme psychologyfacts psych psychologytricks,False,False,0,0,none,False,0,[],0,0.0,0.0061917076818645,9.022143785841764e-05,0.0001775537239154,0.0003515979333315,0.0001373373524984,optimism,0.8273835778236389
1100000,467,False,1021,11000,2022-06-02T18:16:33.000Z,1300000,5800000,25500,What do you think of these gifts? #birthdaygift #birthdaygirl #relationship #couples #joehisaishi #stufioghibli #aritzia #oakandfort #girlfriend #boyfriend #relationships #relationshipgoals #engineering #couple #stepsis,44,what do you think of these gifts? birthdaygift birthdaygirl relationship couples joehisaishi stufioghibli aritzia oakandfort girlfriend boyfriend relationships relationshipgoals engineering couple stepsis,False,False,0,0,none,False,0,[],0,0.0,0.0145052764564752,9.692223829915748e-05,0.0002219012094428,0.0006779246032238,0.000158303475473,neutral,0.8085870742797852
2600000,259,True,856,1659,2022-06-10T23:05:56.000Z,725900,5200000,9344,Let me know if you guys want me to start making these videos again! I get messages all the time! ❤️ #lovebox #relationship #relationshipgoals #foryou,22,let me know if you guys want me to start making these videos again! i get messages all the time! lovebox relationship relationshipgoals foryou,False,False,0,0,none,False,0,[],0,0.0,0.0920789688825607,0.0001971630263142,0.0003234845935367,0.001719448249787,0.0004906335379928,optimism,0.8789101839065552
81200,24,False,54,9471,2022-05-27T21:31:02.000Z,1700000,8300000,70600,It be dat way #men #women #gender #relationship #sicknessandinhealth #medical #trauma,28,it be dat way men women gender relationship sicknessandinhealth medical trauma,False,False,0,0,none,False,0,[],0,0.0,0.1015360802412033,0.0002884521381929,0.004002280998975,0.0021070463117212,0.0006492479005828,neutral,0.999619483947754
2900000,670,False,376,2317,2022-05-27T13:23:36.000Z,882600,8400000,5882,We take movie day seriously  @regalnoise #couple #love #pregnancy #relationship #marriage #trending #viral #fyp #hannahandregal #couplestiktok #couplegoals #funny #comedy #humor #joke #relationshipgoals #pregnant #couplecomedy,16,we take movie day seriously couple love pregnancy relationship marriage trending viral fyp hannahandregal couplestiktok couplegoals funny comedy humor joke relationshipgoals pregnant couplecomedy,True,False,1,0,we_only,False,0,[],0,0.0,0.0142228212207555,0.000110357585072,0.0002403580729151,0.0005826508859172,0.0002196000859839,amusement,0.9985419511795044
5400000,173,False,1877,135400,2021-03-28T14:12:22.000Z,11000000,50100000,377800,At no point in time should your significant other put their hands on you point blank period. #fyp #fypシ #foryou #foryoupage #relationship #dating ￼￼,58,at no point in time should your significant other put their hands on you point blank period. fyp fyp foryou foryoupage relationship dating,False,True,0,1,them_only,False,0,[],0,0.0,0.0235967505723238,0.0001125378112192,0.000221963840886,0.0008862924296408,0.0002314508456038,neutral,0.9989872574806212
16700000,15,True,637,35800,2021-05-26T01:51:22.000Z,10900000,78300000,138600,MY DAUGHTER GOT MY BACK ❤️ #FatherDaughter #Relationship KitchenHacks #BlackLivesMatter,41,my daughter got my back fatherdaughter relationship kitchenhacks blacklivesmatter,False,False,0,0,none,False,0,[],0,0.0,0.3236711919307709,0.0006614716839976,0.0012868893099948,0.0214874595403671,0.0005736746243201,neutral,0.9999150037765504
16700000,15,True,637,43700,2021-04-18T01:45:50.000Z,10600000,65300000,231600,WHAT IT TAKES TO HAVE A BOYS NIGHT OUT  #FatherDaughter #Relationship #WidenTheScreen #VinylClub,27,what it takes to have a boys night out fatherdaughter relationship widenthescreen vinylclub,False,False,0,0,none,False,0,[],0,0.0,0.071352481842041,0.0001798813027562,0.0003888938226737,0.0027060925494879,0.0002313118602614,neutral,0.9998300075531006
11400000,8695,True,1557,40800,2021-02-07T20:55:36.000Z,9800000,43200000,59300,Oh get ready for this.... #relationship #girlfriend,42,oh get ready for this.... relationship girlfriend,False,False,0,0,none,False,0,[],0,0.0,0.0264669191092252,0.0001334896223852,0.0002337385667487,0.00087729311781,0.0001921793154906,neutral,0.9988503456115724
1300000,93,False,66,60200,2022-07-11T22:56:07.000Z,9200000,50000000,98600,i did NOT expect that #couple #boyfriend #relationship #girlfriend #funny #prank #sweet #saltspoon #salt #saltprank,96,i did not expect that couple boyfriend relationship girlfriend funny prank sweet saltspoon salt saltprank,False,False,0,0,none,False,0,[],0,0.0,0.1513663530349731,0.000273330748314,0.0009847910841926,0.0125876041129231,0.0003400814312044,amusement,0.8445970416069031
251900,155,False,94,75900,2020-12-25T10:04:12.000Z,8300000,29700000,208800,We do anything for our friends #FelizNavidad #TimeWarpJump #relationship #friendship #friends #foryoupage #fyp #fypシ #dating #forthegirls #storytime,57,we do anything for our friends feliznavidad timewarpjump relationship friendship friends foryoupage fyp fyp dating forthegirls storytime,True,False,2,0,we_only,False,0,[],0,0.0,0.0065860017202794,9.3871662102174e-05,0.0001860780903371,0.0004073726886417,0.0001384163333568,neutral,0.9999895095825196
15200000,1,True,899,53500,2020-07-31T20:43:40.000Z,7800000,64100000,198500,Omg he smashed him #couple #love #haha #omg #fyp #love #relationship,13,omg he smashed him couple love haha omg fyp love relationship,False,False,0,0,none,False,0,[],0,0.0,0.3125329315662384,0.0005280765471979,0.000724792596884,0.0075040478259325,0.0006195380701683,amusement,0.9540668725967408
5100000,289,True,569,42700,2020-09-26T02:16:36.000Z,6800000,35100000,142300,New trend!! Have a YES DAY #fyp #trend #viral #couple #relationship #love #husbandwife #yes,51,new trend!! have a yes day fyp trend viral couple relationship love husbandwife yes,False,False,0,0,none,False,0,[],0,0.0,0.0116918189451098,9.379561379319056e-05,0.0002008934243349,0.000506033131387,0.0001580226671649,love,0.5863972306251526
3500000,235,False,331,22600,2020-11-24T22:48:22.000Z,6800000,53800000,122600,They SHOULD NOT have seen that!! #texting #relationship #drama #cheater #friends #dating,58,they should not have seen that!! texting relationship drama cheater friends dating,False,True,0,1,them_only,False,0,[],0,0.0,0.4205558598041534,0.0006788384052924,0.0007073183660395,0.0228774100542068,0.0003871827793773,disapproval,0.7460175156593323
